,Unnamed: 0,Unnamed: 0.1,Rank,asin,title,brand,Sponsored,Best Seller,Amazon's Choice,Price,Rating,NoofRatings,Discount,Delivery,Prime Delivery,base,image url,cat,Description,A-Description
122,122,122,122,B092D4DM5Y,Girl's Slim Fit Jeans/Joggers/Bottom Pack of 3,KIFAYATI BAZAR,0,0,0,503,3.2,217,69,,1,217,https://m.media-amazon.com/images/I/51dlGoJ9RBL._AC_UL320_.jpg,Jean_A1,"Girl's Slim Fit Jeans/Joggers/Bottom Pack of 3
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B092D4DM5Y
123,123,123,123,B074RMN99F,Men's Slim Fit Jogger Jeans Stretch,Urbano Fashion,0,0,0,725,3.7,"4,003",52,,1,"4,003",https://m.media-amazon.com/images/I/61UZtv8GRtL._AC_UL320_.jpg,Jean_A1,"Men's Slim Fit Jogger Jeans Stretch
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B074RMN99F
124,124,124,124,B098K7VDV9,Boy's Regular Jeans,U.S. Polo Assn. Kids,0,0,0,899,4.2,13,44,,1,13,https://m.media-amazon.com/images/I/91jY03uYniL._UY550_.jpg,Jean_A1,"Boy's Regular Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B098K7VDV9
125,125,125,125,B06Y5HF9GV,Men's Relaxed Fit Jeans,Ben Martin,0,0,0,589,3.4,492,76,,1,492,https://m.media-amazon.com/images/I/61+e1RZI11L._AC_UL320_.jpg,Jean_A1,"Men's Relaxed Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B06Y5HF9GV
126,126,126,126,B085GBNQQW,Men Cut and Sew Denim Jeans,Campus Sutra,0,0,0,719,3.3,"1,279",58,,1,"1,279",https://m.media-amazon.com/images/I/51PAjY776nL._UX522_.jpg,Jean_A1,"Men Cut and Sew Denim Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B085GBNQQW
127,127,127,127,B094VXRVHR,Men's Skinny Jeans,NEWPORT,0,0,0,499,3.7,749,71,,1,749,https://m.media-amazon.com/images/I/81z6yQPFUaL._UX522_.jpg,Jean_A1,"Men's Skinny Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B094VXRVHR
128,128,128,128,B07R1PDNCS,Men's Light Grey Slim Fit Jogger Jeans Stretch,Urbano Fashion,1,0,0,749,3.7,"5,913",56,,1,"5,913",https://m.media-amazon.com/images/I/61bgI-mrUUL._AC_UL320_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Light Grey Slim Fit Jogger Jeans Stretch
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07R1PDNCS
129,129,129,129,B085J6SN3S,Men's Slim Jeans,Amazon Brand - Symbol,1,0,0,669,3.6,408,58,,1,408,https://m.media-amazon.com/images/I/81au4FfzaFL._AC_UL320_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Slim Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B085J6SN3S
130,130,130,130,B07VB9R1WL,Men's Slim Fit Jeans,Urbano Fashion,1,0,0,699,3.5,718,56,,1,718,https://m.media-amazon.com/images/I/61N1hOGfVLL._AC_UL320_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Slim Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07VB9R1WL
131,131,131,131,B07VCG3VK2,Men's Slim Fit Jeans,Urbano Fashion,1,0,0,619,3.7,163,61,,1,163,https://m.media-amazon.com/images/I/617L399rTqL._AC_UL320_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Slim Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07VCG3VK2
132,132,132,132,B0796T2B88,jannon Women's Solid Stretchable High Waist Slim Fit Jeans,Generic,0,0,0,499,3.9,972,67,,1,972,https://m.media-amazon.com/images/I/61YZGvXEaWL._UY550_.jpg,Jean_A1,"jannon Women's Solid Stretchable High Waist Slim Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B0796T2B88
133,133,133,133,B09BVWZC9Z,mens Jeans,Levi's,0,0,0,"1,707",3.8,53,39,,1,53,https://m.media-amazon.com/images/I/81iVZ7r11NL._UX522_.jpg,Jean_A1,"mens Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09BVWZC9Z
134,134,134,134,B09DD3JVQK,Women's Boyfriend Skinny Jeans,VERO MODA,0,0,0,906,4.2,23,70,,1,23,https://m.media-amazon.com/images/I/51IBL0bobRL._AC_UL320_.jpg,Jean_A1,"Women's Boyfriend Skinny Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09DD3JVQK
135,135,135,135,B082638MM1,Men's Slim Fit Jeans,"L,Zard",0,0,0,499,3.5,406,78,,1,406,https://m.media-amazon.com/images/I/41s4My+nEDL._AC_UL320_.jpg,Jean_A1,"Men's Slim Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B082638MM1
136,136,136,136,B094VX57MJ,Men's Slim Jeans,NEWPORT,0,0,0,497,3.8,792,71,,0,792,https://m.media-amazon.com/images/I/81levWk8iNL._AC_UL320_.jpg,Jean_A1,"Men's Slim Jeans
",SKU: B094VX57MJ
137,137,137,137,B096YFYMRM,Men's Jogger Regular Jeans,Levi's,0,0,0,"1,215",4.0,28,55,,1,28,,Jean_A1,"Men's Jogger Regular Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B096YFYMRM
138,138,138,138,B07DPSSZZ5,Men's Stretch Carrot Jeans,Amazon Brand - Symbol,0,0,0,759,3.6,481,64,,1,481,https://m.media-amazon.com/images/I/8106Vjhm+3L._AC_UL320_.jpg,Jean_A1,"Men's Stretch Carrot Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07DPSSZZ5
139,139,139,139,B073HHXKS3,Women High Waist Slim Trendy Fit Jeans,Broadstar,0,0,0,719,3.8,"2,485",64,,1,"2,485",https://m.media-amazon.com/images/I/71WYP5UHUeL._UY550_.jpg,Jean_A1,"Women High Waist Slim Trendy Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B073HHXKS3
140,140,140,140,B07W488M9K,Women's Skinny Jeans,AKA CHIC,0,0,0,938,3.9,752,65,,1,752,https://m.media-amazon.com/images/I/813TiH8DH2L._AC_UL320_.jpg,Jean_A1,"Women's Skinny Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07W488M9K
141,141,141,141,B07W8MK8FQ,Women's Slim Jeans,AKA CHIC,0,0,0,873,4.0,235,68,,1,235,https://m.media-amazon.com/images/I/71maNuSD4BL._UY550_.jpg,Jean_A1,"Women's Slim Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07W8MK8FQ
142,142,142,142,B08ZD84LCV,Men's Carrot Slim Jeans,EASYBUY,0,0,0,546,4.0,9,32,,1,9,https://m.media-amazon.com/images/I/81M37nBQU1S._UY550_.jpg,Jean_A1,"Men's Carrot Slim Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08ZD84LCV
143,143,143,143,B0979CDZ8L,Men's Boyfriend Stretch Jeans,Spykar,0,0,0,"1,303",4.2,116,53,,1,116,,Jean_A1,"Men's Boyfriend Stretch Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B0979CDZ8L
144,144,144,144,B098LHPYMY,Men's Skinny Jeans,Easies by Killer,0,0,0,"1,006",3.1,11,70,,1,11,https://m.media-amazon.com/images/I/819-OJMcDLL._AC_UL320_.jpg,Jean_A1,"Men's Skinny Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B098LHPYMY
145,145,145,145,B07YCX1CV8,Men's 5 Pockets Slim Denim Stretch Jeans,RING OF FIRE,0,0,0,0,4.4,68,0,,0,68,https://m.media-amazon.com/images/I/61+VMsq3+iL._AC_UX342_.jpg,Jean_A1,"Men's 5 Pockets Slim Denim Stretch Jeans
",SKU: B07YCX1CV8
146,146,146,146,B07L6PB3FV,Men's Slim Fit Stretchable Jeans,Neostreak,0,0,0,599,3.8,"2,093",63,,1,"2,093",https://m.media-amazon.com/images/I/91mXH+SEo7L._AC_UL320_.jpg,Jean_A1,"Men's Slim Fit Stretchable Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07L6PB3FV
147,147,147,147,B08R8JVV2S,Girls Blue Denim Jeggings for 5 to 15 Years,Naughty Ninos,0,0,0,696,3.9,166,59,,1,166,https://m.media-amazon.com/images/I/61WcMgOQj6L._AC_UL320_.jpg,Jean_A1,"Girls Blue Denim Jeggings for 5 to 15 Years
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08R8JVV2S
148,148,148,148,B07SD3VBFR,Men's Slim Fit Stretchable Fabric Casual Wear Denim Jeans,RAGZO,0,0,0,781,3.5,"1,204",48,,1,"1,204",https://m.media-amazon.com/images/I/81E-m0fwsIL._AC_UL320_.jpg,Jean_A1,"Men's Slim Fit Stretchable Fabric Casual Wear Denim Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07SD3VBFR
149,149,149,149,B08V6VXXQH,Women's Joggers,dockstreet,0,0,0,398,3.2,"1,727",72,,1,"1,727",https://m.media-amazon.com/images/I/5166B59OSNL._AC_UL320_.jpg,Jean_A1,"Women's Joggers
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08V6VXXQH
150,150,150,150,B07CN82DX9,Women's High Rise Slim Jeans,AKA CHIC,0,0,0,690,3.9,597,64,,1,597,https://m.media-amazon.com/images/I/81HFJD+5hUL._AC_UL320_.jpg,Jean_A1,"Women's High Rise Slim Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07CN82DX9
151,151,151,151,B099J4QYDN,Men's Carrot Jeans,Amazon Brand - Inkast Denim Co.,0,0,0,799,4.0,45,73,,1,45,https://m.media-amazon.com/images/I/71pkQz0I4xL._UY550_.jpg,Jean_A1,"Men's Carrot Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B099J4QYDN
152,152,152,152,B081LJ99M9,Girls' Slim Fit Jeans,ELENDRA,0,0,0,499,3.8,208,83,,1,208,https://m.media-amazon.com/images/I/71Pyg7XfQGL._AC_UL320_.jpg,Jean_A1,"Girls' Slim Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B081LJ99M9
153,153,153,153,B083ZZZT3V,Women's Skinny Fit Jeans,Malachi,0,0,0,699,3.7,67,65,,1,67,https://m.media-amazon.com/images/I/5140-As9tWL._AC_UL320_.jpg,Jean_A1,"Women's Skinny Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B083ZZZT3V
154,154,154,154,B08XLF6N78,Women's Skinny Fit Jeans,AKA CHIC,0,0,0,448,3.8,7,81,,0,7,https://m.media-amazon.com/images/I/61YBmahadOL._AC_UL320_.jpg,Jean_A1,"Women's Skinny Fit Jeans
",SKU: B08XLF6N78
155,155,155,155,B01N07V2MC,Men's Slim Fit Jeans,Urbano Fashion,0,0,0,519,3.6,916,57,,1,916,https://m.media-amazon.com/images/I/51UlwkHPtmL._AC_UL320_.jpg,Jean_A1,"Men's Slim Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B01N07V2MC
156,156,156,156,B09BVWGFL9,Men's Slim Jeans,Levi's,0,0,0,"1,549",3.9,271,45,,1,271,https://m.media-amazon.com/images/I/71MKlXG11NL._UY550_.jpg,Jean_A1,"Men's Slim Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09BVWGFL9
157,157,157,157,B074YX6JR5,Men Jeans,Urbano Fashion,0,0,0,649,3.4,"2,107",46,,1,"2,107",https://m.media-amazon.com/images/I/71ft0likY8L._AC_UL320_.jpg,Jean_A1,"Men Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B074YX6JR5
158,158,158,158,B09C6HFR1L,Men's Skinny Jeans,Spykar,0,0,0,"1,112",3.3,20,59,,1,20,https://m.media-amazon.com/images/I/61f4XQ0GhfL._AC_UL320_.jpg,Jean_A1,"Men's Skinny Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09C6HFR1L
159,159,159,159,B08WKDZPRW,Men's Skinny Jeans,Red Tape,0,0,0,"1,095",3.9,35,75,,1,35,https://m.media-amazon.com/images/I/81CfjIf+7pL._UY550_.jpg,Jean_A1,"Men's Skinny Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08WKDZPRW
160,160,160,160,B07ZVS57VJ,Women's Relaxed Jeans,AKA CHIC,0,0,0,844,3.6,380,69,,1,380,https://m.media-amazon.com/images/I/81UYAceDmsL._AC_UL320_.jpg,Jean_A1,"Women's Relaxed Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07ZVS57VJ
161,161,161,161,B08WKDFBB1,Men's Skinny Jeans,Red Tape,0,0,0,"1,186",3.8,18,73,,1,18,https://m.media-amazon.com/images/I/819xsszIhFS._AC_UL320_.jpg,Jean_A1,"Men's Skinny Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08WKDFBB1
162,162,162,162,B07CVKKMNP,Men Jeans,Amazon Brand - Symbol,0,0,0,559,3.6,286,60,,1,286,https://m.media-amazon.com/images/I/91lLxMXFkZL._AC_UL320_.jpg,Jean_A1,"Men Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07CVKKMNP
163,163,163,163,B09BVXC68X,Men's Regular Jeans,Levi's,0,0,0,"2,799",4.3,62,3,,1,62,https://m.media-amazon.com/images/I/71ItZz1lOMS._UY550_.jpg,Jean_A1,"Men's Regular Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09BVXC68X
164,164,164,164,B0839JYY7C,Men's Skinny Jeans,Amazon Brand - House & Shields,1,0,0,669,3.6,153,74,,1,153,https://m.media-amazon.com/images/I/81dsT0p3gTL._UY550_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Skinny Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B0839JYY7C
165,165,165,165,B085J74QM6,Men's Skinny Jeans,Amazon Brand - Symbol,1,0,0,669,3.8,671,61,,1,671,https://m.media-amazon.com/images/I/61vvY+cMTPL._UY550_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Skinny Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B085J74QM6
166,166,166,166,B0953XSQTZ,Men's Slim Fit Denim Jogger Shorts Stretchable,Urbano Fashion,1,0,0,699,4.3,23,56,,1,23,https://m.media-amazon.com/images/I/61v8QE767zS._AC_UL320_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Slim Fit Denim Jogger Shorts Stretchable
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B0953XSQTZ
167,167,167,167,B08ZYFVLNY,Mens Jeans,Max,1,0,0,699,3.2,14,30,,1,14,https://m.media-amazon.com/images/I/71UVpkR7-xS._AC_UL320_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Mens Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08ZYFVLNY
168,168,168,168,B07LH4NST4,Men's Slim Fit Jeans,Urbano Fashion,1,0,0,689,3.6,205,54,,1,205,https://m.media-amazon.com/images/I/51+U2t2DE9L._AC_UL320_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Slim Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07LH4NST4
169,169,169,169,B07VGLRCBM,Men's Slim Fit Jeans,Urbano Fashion,1,0,0,619,3.6,133,61,,1,133,https://m.media-amazon.com/images/I/51UlwkHPtmL._UX466_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Slim Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07VGLRCBM
170,170,170,170,B08D9T6K5M,Men's Slim Fit Jeans,Urbano Fashion,1,0,0,685,3.6,"1,437",57,,1,"1,437",https://m.media-amazon.com/images/I/71Kcc158FTL._AC_UL320_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Slim Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08D9T6K5M
171,171,171,171,B07L6Z7856,Men's Slim Fit Stretchable Jeans,Neostreak,1,0,0,612,3.7,"2,797",64,,1,"2,797",https://m.media-amazon.com/images/I/81rcMJm4kFL._UY550_.jpg,Jean_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Men's Slim Fit Stretchable Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07L6Z7856
172,172,172,172,B08HQF8HN8,Women's Boot Cut Regular Jeans,VERO MODA,0,0,0,999,4.1,23,60,,1,23,https://m.media-amazon.com/images/I/71N-3O6LVZL._UY550_.jpg,Jean_A1,"Women's Boot Cut Regular Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08HQF8HN8
173,173,173,173,B09BVXC68X,Men's Regular Jeans,Levi's,0,0,0,"2,799",4.3,62,3,,1,62,https://m.media-amazon.com/images/I/61oIxYxPmcL._UX522_.jpg,Jean_A1,"Men's Regular Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09BVXC68X
174,174,174,174,B099HVQYCK,mens Jeans,Amazon Brand - Inkast Denim Co.,0,0,0,789,4.2,11,68,,1,11,https://m.media-amazon.com/images/I/71oaJLfdH1L._AC_UL320_.jpg,Jean_A1,"mens Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B099HVQYCK
175,175,175,175,B01J1FYQKE,Women's Slim Fit Jeans,NIFTY,0,0,0,799,3.9,783,47,,1,783,https://m.media-amazon.com/images/I/611SuTgCLrL._AC_UL320_.jpg,Jean_A1,"Women's Slim Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B01J1FYQKE
176,176,176,176,B082QD3T9G,Women's Skinny Fit Jeans,Levi's,0,0,0,"1,959",4.2,49,60,,1,49,https://m.media-amazon.com/images/I/71CpwgqI8qL._UY550_.jpg,Jean_A1,"Women's Skinny Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B082QD3T9G
177,177,177,177,B07CH4WFDF,Men's Slim Jeans,Diverse,0,0,0,481,3.7,"3,300",81,,0,"3,300",https://m.media-amazon.com/images/I/41g9qjzIuLL._AC_UL320_.jpg,Jean_A1,"Men's Slim Jeans
",SKU: B07CH4WFDF
178,178,178,178,B07TWHPD57,Women's Skinny Jeans,Amazon Brand - Symbol,0,0,0,686,3.6,404,66,,1,404,https://m.media-amazon.com/images/I/81aX-qFN+XL._UY550_.jpg,Jean_A1,"Women's Skinny Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07TWHPD57
179,179,179,179,B08Z3D61BZ,Men's Skinny Jeans,Spykar,0,0,0,964,3.7,24,66,,1,24,https://m.media-amazon.com/images/I/51Vlzzh6pqL._UY550_.jpg,Jean_A1,"Men's Skinny Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08Z3D61BZ
180,180,180,180,B09JS64PPL,Stretchable Jeans for Men Regular Fit with Elastic Band,VERSATYL,0,0,0,"1,349",3.3,19,33,,1,19,https://m.media-amazon.com/images/I/6128yu59DvL._UY550_.jpg,Jean_A1,"Stretchable Jeans for Men Regular Fit with Elastic Band
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09JS64PPL
181,181,181,181,B08H2N2L6X,Cherokee Boy's Relaxed Fit Jeans,Cherokee by Unlimited,0,0,0,379,4.0,966,46,,0,966,https://m.media-amazon.com/images/I/81T0NwkLqhL._UX425_.jpg,Jean_A1,"Cherokee Boy's Relaxed Fit Jeans
",SKU: B08H2N2L6X
182,182,182,182,B08MC8SSYX,Boy's Slim Fit Jeans,Urbano Juniors,0,0,0,615,4.0,"2,560",56,,1,"2,560",https://m.media-amazon.com/images/I/71svB5N5dKL._AC_UL320_.jpg,Jean_A1,"Boy's Slim Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08MC8SSYX
183,183,183,183,B09CH21P9F,Mens Skinny Fit Stretchable Jeans,Amazon Brand - House & Shields,0,0,0,619,4.8,6,66,,1,6,https://m.media-amazon.com/images/I/71nQ0aRDsRL._AC_UL320_.jpg,Jean_A1,"Mens Skinny Fit Stretchable Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09CH21P9F
184,184,184,184,B08QW8X3TN,Men's Slim Fit Jeans,Levi's,0,0,0,"1,485",3.9,163,55,,1,163,https://m.media-amazon.com/images/I/71MKlXG11NL._UY550_.jpg,Jean_A1,"Men's Slim Fit Jeans
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08QW8X3TN
