,Unnamed: 0,Rank,asin,title,brand,Sponsored,Best Seller,Amazon's Choice,Price,Rating,NoofRatings,Discount,Delivery,Prime Delivery,base,image url,cat,Description,A-Description,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
105,105,105,B084TPDN9L,Women Multi Colored Floral Print Backpack,Lino Perros,0,0,0,979,4.3,134,74,,1,134,https://m.media-amazon.com/images/I/91lZ8Bj1DyL._UY500_.jpg,Backpack_A1,"Women Multi Colored Floral Print Backpack
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B084TPDN9L,,,,,
106,106,106,B07DCWCZTB,26 Ltrs Red Casual/School/College Backpack (CHAMP19CBRED),Safari,0,0,0,499,3.9,"1,888",69,,1,"1,888",https://m.media-amazon.com/images/I/71O95lbYYaL._SY450_.jpg,Backpack_A1,"26 Ltrs Red Casual/School/College Backpack (CHAMP19CBRED)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07DCWCZTB,,,,,
107,107,107,B09HXG4QRZ,WorldCare® NB53167 Backpack Laptop Backpack Larger Store Multi - Function Shock Absorbing with USB Charging Port Outdoor Shoulder Bag 15.6in Polyester Backpack for Men Women Travel Outdoor Sport,Generic,0,0,0,"29,999",0.0,0,14,,0,"₹29,999
₹34,999 Save ₹5,000 (14%)",https://m.media-amazon.com/images/I/61kRGM+e2tL._AC_UL320_.jpg,Backpack_A1,"WorldCare® NB53167 Backpack Laptop Backpack Larger Store Multi - Function Shock Absorbing with USB Charging Port Outdoor Shoulder Bag 15.6in Polyester Backpack for Men Women Travel Outdoor Sport
",SKU: B09HXG4QRZ,,,,,
108,108,108,B00VWM11HQ,Triumph Backpack Navy Blue-Beige (BKPTRMP520522),Gear,1,0,0,895,4.2,"4,313",36,,1,"4,313",https://m.media-amazon.com/images/I/A19l5ps-+HL._AC_UL320_.jpg,Backpack_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Triumph Backpack Navy Blue-Beige (BKPTRMP520522)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B00VWM11HQ,,,,,
109,109,109,B08D75QQVZ,Bomber Eco Statement 22 Ltrs India.Ink-Black Casual Backpack (BKPECOSNT5201),Gear,1,0,0,520,4.0,394,74,,1,394,https://m.media-amazon.com/images/I/6104+94E51L._AC_UL320_.jpg,Backpack_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Bomber Eco Statement 22 Ltrs India.Ink-Black Casual Backpack (BKPECOSNT5201)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08D75QQVZ,,,,,
110,110,110,B00Z9427SK,22 ltrs Black and Royal Blue Casual Backpack (BKPCMPUS10110),Gear,1,0,0,604,4.3,"3,232",45,,1,"3,232",https://m.media-amazon.com/images/I/81oORVyJzYL._AC_UL320_.jpg,Backpack_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
22 ltrs Black and Royal Blue Casual Backpack (BKPCMPUS10110)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B00Z9427SK,,,,,
111,111,111,B015C711XK,Classic 49 cms Brown and Blue Casual Backpack (BKPCAMPS81002),Gear,1,0,0,649,4.2,435,50,,1,435,https://m.media-amazon.com/images/I/910RuTuEo3L._AC_UL320_.jpg,Backpack_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Classic 49 cms Brown and Blue Casual Backpack (BKPCAMPS81002)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B015C711XK,,,,,
112,112,112,B07Q2WYWG1,"Waterproof Polyster Printed 30 L Bag Backpack for School, College, Laptop (Blue & Black)",Trunkit,0,0,0,759,4.0,38,71,,0,38,https://m.media-amazon.com/images/I/91sCqJbFJCL._SY450_.jpg,Backpack_A1,"Waterproof Polyster Printed 30 L Bag Backpack for School, College, Laptop (Blue & Black)
",SKU: B07Q2WYWG1,,,,,
113,113,113,B098XQ19MB,Vegan Leather Girl's Travel Casual Collage Backpack With Shoulder Strap,INOVERA (LABEL),0,0,0,"1,257",4.4,74,16,,1,74,https://m.media-amazon.com/images/I/61TihzqkwmL._AC_UL320_.jpg,Backpack_A1,"Vegan Leather Girl's Travel Casual Collage Backpack With Shoulder Strap
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B098XQ19MB,,,,,
114,114,114,B07RYHX44M,Komet 45 cms Royal Blue Laptop Backpack (Komet 05),Skybags,0,0,0,897,4.0,91,75,,0,91,https://m.media-amazon.com/images/I/91TB4AOdP6L._AC_UL320_.jpg,Backpack_A1,"Komet 45 cms Royal Blue Laptop Backpack (Komet 05)
",SKU: B07RYHX44M,,,,,
115,115,115,B082QZRX7F,35 Ltrs 46 cm Laptop Backpack (Onyx_Black),Artistix,0,0,0,"1,188",4.3,618,56,,1,618,https://m.media-amazon.com/images/I/613HWeCKC+L._AC_UL320_.jpg,Backpack_A1,"35 Ltrs 46 cm Laptop Backpack (Onyx_Black)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B082QZRX7F,,,,,
116,116,116,B00N1BCYQ8,Stahlsac by Bare Bonaire Deluxe Mesh Wet/Dry Backpack (Black / Pink),Stahlsac,0,0,0,0,5.0,8,0,,0,8,https://m.media-amazon.com/images/I/7144iOcW5dS._AC_UL320_.jpg,Backpack_A1,"Stahlsac by Bare Bonaire Deluxe Mesh Wet/Dry Backpack (Black / Pink)
",SKU: B00N1BCYQ8,,,,,
117,117,117,B084TQ22GN,Women Multi Colored Paisley Print Backpack,Lino Perros,0,0,0,979,4.6,58,74,,1,58,https://m.media-amazon.com/images/I/91L86ym9AUL._AC_UL320_.jpg,Backpack_A1,"Women Multi Colored Paisley Print Backpack
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B084TQ22GN,,,,,
118,118,118,B08R7RPVJF,Slim Everyday Backpack,Lenovo,0,0,0,699,4.4,900,53,"Wednesday, February 16",1,900,https://m.media-amazon.com/images/I/61v0-iGlR1L._AC_UL320_.jpg,Backpack_A1,"Slim Everyday Backpack
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08R7RPVJF,,,,,
119,119,119,B07SRFGK6H,"Arthur 30 L Laptop Backpack (Grey), Free Size (PLBPARTHGRY)",Skybags,0,0,0,888,4.0,230,56,,1,230,https://m.media-amazon.com/images/I/913LOsxluaL._UX522_.jpg,Backpack_A1,"Arthur 30 L Laptop Backpack (Grey), Free Size (PLBPARTHGRY)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07SRFGK6H,,,,,
120,120,120,B07G4F6XFH,Classic Anti Theft Faux Leather 18 inch 48 cms Brown Laptop Backpack (LBPCLSLTH0201),Gear,0,0,0,799,4.4,"3,208",60,,1,"3,208",https://m.media-amazon.com/images/I/91x7qLAsTPL._AC_UL320_.jpg,Backpack_A1,"Classic Anti Theft Faux Leather 18 inch 48 cms Brown Laptop Backpack (LBPCLSLTH0201)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07G4F6XFH,,,,,
121,121,121,B09B42G8C8,Business Casual 30L Dual Compartment Water Resistant Laptop Backpack,URBAN WOLF,0,0,0,749,4.1,592,50,,1,592,https://m.media-amazon.com/images/I/71i5WMamV-L._AC_UL320_.jpg,Backpack_A1,"Business Casual 30L Dual Compartment Water Resistant Laptop Backpack
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09B42G8C8,,,,,
122,122,122,B09H7PK5ML,Anti-Theft and USB charging port backpack with combination lock Laptop bag,TRUE HUMAN,0,0,0,675,4.0,168,68,,1,168,https://m.media-amazon.com/images/I/51uFP3SpVOL._AC_UL320_.jpg,Backpack_A1,"Anti-Theft and USB charging port backpack with combination lock Laptop bag
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09H7PK5ML,,,,,
123,123,123,B07XMRGQCM,Blackhawk 40 Ltrs Black Laptop Backpack (3178),F Gear,0,0,0,"1,251",4.3,531,58,,1,531,https://m.media-amazon.com/images/I/81fNYb0JPuL._AC_UL320_.jpg,Backpack_A1,"Blackhawk 40 Ltrs Black Laptop Backpack (3178)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07XMRGQCM,,,,,
124,124,124,B084TPHLQM,Women Backpack,Lino Perros,0,0,0,"1,546",4.1,26,48,,1,26,https://m.media-amazon.com/images/I/61pljfqcmJS._UX679_.jpg,Backpack_A1,"Women Backpack
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B084TPHLQM,,,,,
125,125,125,B07JKRYQCH,Jupiter Flower Small Outdoor Mini Backpack- 12L Daypack ( Multicolour),KILLER,0,0,0,440,4.1,411,56,,0,411,https://m.media-amazon.com/images/I/81Bo7VFrn+S._UY550_.jpg,Backpack_A1,"Jupiter Flower Small Outdoor Mini Backpack- 12L Daypack ( Multicolour)
",SKU: B07JKRYQCH,,,,,
126,126,126,B07N6DWQQH,SWAGPACK 2019 AMT Vogue NXT BP 02 Backpack,American Tourister,0,0,0,"1,250",4.2,300,36,,1,300,https://m.media-amazon.com/images/I/7119yfuNdyL._UX522_.jpg,Backpack_A1,"SWAGPACK 2019 AMT Vogue NXT BP 02 Backpack
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07N6DWQQH,,,,,
127,127,127,B09QL66G55,"Laptop Backpack for Men, Extra Large 31L Travel Backpack with Multi Zip Compartment, Fits 17 Inch Laptop I Ultra Strong Stitching I Quick Access Pocket",WildHorn,0,0,0,799,0.0,0,81,,1,"₹799
₹4,199 Save ₹3,400 (81%)",https://m.media-amazon.com/images/I/91nLbD1nSeL._AC_UL320_.jpg,Backpack_A1,"Laptop Backpack for Men, Extra Large 31L Travel Backpack with Multi Zip Compartment, Fits 17 Inch Laptop I Ultra Strong Stitching I Quick Access Pocket
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09QL66G55,,,,,
128,128,128,B09NBLGHSC,Toddler Backpack,Smily Kiddos,1,0,0,489,5.0,1,46,,0,1,https://m.media-amazon.com/images/I/81905HpQyPL._AC_UL320_.jpg,Backpack_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Toddler Backpack
",SKU: B09NBLGHSC,,,,,
129,129,129,B012VV2HP6,Bike Yellow & Black Backpack,HARISSONS,1,0,0,"1,079",5.0,1,10,,1,1,https://m.media-amazon.com/images/I/81YDNtW1YvL._AC_UL320_.jpg,Backpack_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Bike Yellow & Black Backpack
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B012VV2HP6,,,,,
130,130,130,B0757MBSS6,21 Ltrs Black Grey Casual Backpack (MDBKPECO50104),Gear,1,0,0,388,3.8,"1,404",61,,0,"1,404",https://m.media-amazon.com/images/I/918DJfyv9rL._AC_UL320_.jpg,Backpack_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
21 Ltrs Black Grey Casual Backpack (MDBKPECO50104)
",SKU: B0757MBSS6,,,,,
131,131,131,B074ZV53RM,Clear Tote,AmazonBasics,1,0,0,699,4.4,"6,000",7,,1,"6,000",https://m.media-amazon.com/images/I/51Y3iXrfciL._SY300_SX300_.jpg,Backpack_A1,"<span style=""font-size: 10pt; color: #999999;"">Sponsored</span>
Clear Tote
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B074ZV53RM,,,,,
132,132,132,B09QGYNXP8,32 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover,CAPRIFF,0,0,0,489,3.7,666,62,,0,666,https://m.media-amazon.com/images/I/81zuiTSaHHL._AC_UL320_.jpg,Backpack_A1,"32 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover
",SKU: B09QGYNXP8,,,,,
133,133,133,B078FZJD5F,Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port and Water Resistant Fabric,FUR JADEN,0,0,0,799,4.0,"9,577",77,,1,"9,577",https://m.media-amazon.com/images/I/91v9NqOYqML._AC_UL320_.jpg,Backpack_A1,"Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port and Water Resistant Fabric
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B078FZJD5F,,,,,
134,134,134,B08FM6X8KZ,HP X Entry Backpack for Upto 15.6 Inch (39.6 cm) Laptop/Chromebook/Mac (Black) 1D0M5PA,HP,0,0,0,919,4.0,932,54,"Saturday, February 19",1,932,https://m.media-amazon.com/images/I/7127qU2+2QL._AC_UL320_.jpg,Backpack_A1,"HP X Entry Backpack for Upto 15.6 Inch (39.6 cm) Laptop/Chromebook/Mac (Black) 1D0M5PA
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08FM6X8KZ,,,,,
135,135,135,B09RHDX3CD,Swiss Cut Design Medium 30 L Laptop Backpack Outdoor Travel Laptop Backpack fits 15.6 inch Multifunctional,Red Lemon,0,0,0,"2,199",0.0,0,45,,1,"₹2,199
₹3,999 Save ₹1,800 (45%)",https://m.media-amazon.com/images/I/71vWm-Xa4jL._UX679_.jpg,Backpack_A1,"Swiss Cut Design Medium 30 L Laptop Backpack Outdoor Travel Laptop Backpack fits 15.6 inch Multifunctional
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09RHDX3CD,,,,,
136,136,136,B09QCG4NYB,Medium 25 L Laptop Backpack PLAYYS SCHOOL BACKPACK FOR GIRLS | COLLEGE BAG | TUITION BAG,PLAYY BAGS,0,0,0,429,3.9,41,67,,1,41,https://m.media-amazon.com/images/I/51T3L-NxqYL._AC_UL320_.jpg,Backpack_A1,"Medium 25 L Laptop Backpack PLAYYS SCHOOL BACKPACK FOR GIRLS | COLLEGE BAG | TUITION BAG
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09QCG4NYB,,,,,
137,137,137,B07G3CG9FC,Laptop Backpack 31 Ltrs,ADISA,0,0,0,499,4.0,"6,362",72,,1,"6,362",https://m.media-amazon.com/images/I/6175Nru3TXL._AC_UL320_.jpg,Backpack_A1,"Laptop Backpack 31 Ltrs
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07G3CG9FC,,,,,
138,138,138,B084LF4RT5,"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey ,Oxford Fabric)",FATMUG,0,0,0,"1,399",4.4,514,53,,1,514,https://m.media-amazon.com/images/I/61SHWz8Ub5L._AC_UL320_.jpg,Backpack_A1,"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey ,Oxford Fabric)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B084LF4RT5,,,,,
139,139,139,B07QX6G94Q,Hayden 25 Liters 15.6 Inch Laptop Backpack for Men and Women - Umber Brown,The Clownfish,0,0,0,"2,199",4.3,17,56,,1,17,https://m.media-amazon.com/images/I/81DYKwaprjL._AC_UL320_.jpg,Backpack_A1,"Hayden 25 Liters 15.6 Inch Laptop Backpack for Men and Women - Umber Brown
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07QX6G94Q,,,,,
140,140,140,B085WPWY1W,CONTACTS 15 inch Everyday Laptop Versatile Backpack with USB Charging Port | Multi functional Bagpack (Grey),Contacts,0,0,0,996,3.9,535,59,,1,535,https://m.media-amazon.com/images/I/51rga1GR6rL._AC_UL320_.jpg,Backpack_A1,"CONTACTS 15 inch Everyday Laptop Versatile Backpack with USB Charging Port | Multi functional Bagpack (Grey)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B085WPWY1W,,,,,
141,141,141,B01F7AX9ZA,Luxur Brown 25 Liter Laptop Backpack (2404),F Gear,0,0,0,"1,109",4.4,"14,080",57,,1,"14,080",https://m.media-amazon.com/images/I/61jEMPfpFcL._AC_UL320_.jpg,Backpack_A1,"Luxur Brown 25 Liter Laptop Backpack (2404)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B01F7AX9ZA,,,,,
142,142,142,B01M8LNG7B,19 Ltrs Black and Yellow Backpack (BKPECOBP40112),Gear,0,0,0,422,4.0,378,62,,0,378,https://m.media-amazon.com/images/I/81owFACbB8L._AC_UL320_.jpg,Backpack_A1,"19 Ltrs Black and Yellow Backpack (BKPECOBP40112)
",SKU: B01M8LNG7B,,,,,
143,143,143,B088XB5XY8,"Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)",MI,0,0,0,299,4.1,"2,171",40,"Wednesday, February 16",1,"2,171",https://m.media-amazon.com/images/I/71edjA10hZL._AC_UL320_.jpg,Backpack_A1,"Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B088XB5XY8,,,,,
144,144,144,B08PSX1LN9,"45 litres Hammer Waterproof Travelling Rucksack Trekking Backpack for Travel Journey Bags for Men Women Boys and Girls with 17.3 inch Laptop Compartment and Rain Cover (Polyester, Navy)",Half Moon,0,0,0,"1,199",4.2,138,57,,1,138,https://m.media-amazon.com/images/I/81D9i1OumwL._AC_UL320_.jpg,Backpack_A1,"45 litres Hammer Waterproof Travelling Rucksack Trekking Backpack for Travel Journey Bags for Men Women Boys and Girls with 17.3 inch Laptop Compartment and Rain Cover (Polyester, Navy)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08PSX1LN9,,,,,
145,145,145,B097XNZ1J7,"65 Liter Internal Frame Camping Trekking Hiking Backpack Travel Bag Front & Top Loading Rucksack / Water Proof Rain Cover / Shoe Compartment, HK011",TRAWOC,0,0,0,"1,738",4.4,217,65,,1,217,https://m.media-amazon.com/images/I/81cu5AvnSgS._AC_UL320_.jpg,Backpack_A1,"65 Liter Internal Frame Camping Trekking Hiking Backpack Travel Bag Front & Top Loading Rucksack / Water Proof Rain Cover / Shoe Compartment, HK011
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B097XNZ1J7,,,,,
146,146,146,B09RJ2CLN7,32 L Casual Waterproof Laptop Bag/Backpack for Men Boys & Girls For Office School College Teens & Students with Rain Cover With adjustable Strap With 2 Compartment,CAPRIFF,0,0,0,489,3.8,"1,719",62,,0,"1,719",https://m.media-amazon.com/images/I/81fDZ6RSXXL._AC_UL320_.jpg,Backpack_A1,"32 L Casual Waterproof Laptop Bag/Backpack for Men Boys & Girls For Office School College Teens & Students with Rain Cover With adjustable Strap With 2 Compartment
",SKU: B09RJ2CLN7,,,,,
147,147,147,B09B2633BY,Swagpack 35 Ltrs Large Laptop Backpack With 3 Compartments and Raincover - Blue (SWAGPACK19CBBLU),Safari,0,0,0,"1,129",3.9,165,72,,1,165,https://m.media-amazon.com/images/I/61GbFXABvNL._UX522_.jpg,Backpack_A1,"Swagpack 35 Ltrs Large Laptop Backpack With 3 Compartments and Raincover - Blue (SWAGPACK19CBBLU)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09B2633BY,,,,,
148,148,148,B07YFX434Y,"Travel Backpack For Camping, Trekking- Foldable, Light-weight ( 25 L , Black)",FATMUG,0,0,0,499,4.3,110,50,,1,110,https://m.media-amazon.com/images/I/719eRamBqyL._AC_UL320_.jpg,Backpack_A1,"Travel Backpack For Camping, Trekking- Foldable, Light-weight ( 25 L , Black)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07YFX434Y,,,,,
149,149,149,B08336HQ18,Women's PU Leather Stylish and Trending Backpack for College Office Travel Purse (Black),ShopyVid,0,1,0,381,3.8,705,66,,1,705,https://m.media-amazon.com/images/I/71PcKHG6byL._AC_UL320_.jpg,Backpack_A1,"Women's PU Leather Stylish and Trending Backpack for College Office Travel Purse (Black)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B08336HQ18,,,,,
150,150,150,B091PBJ3BD,"25L Navy Laptop Backpack, Standard",United Colors of Benetton,0,0,0,989,0.0,0,66,,1,"₹989
₹2,899 Save ₹1,910 (66%)",https://m.media-amazon.com/images/I/713C+ITwQ9S._UY550_.jpg,Backpack_A1,"25L Navy Laptop Backpack, Standard
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B091PBJ3BD,,,,,
151,151,151,B0836BRKPX,44 Ltrs Blaze 3 Bike Top Black Casual Backpack (12275_Bike_Top_Black)(HxWxD : 19x13.5x10.5)(inches),Wildcraft,0,0,0,"1,599",4.0,43,24,,0,43,https://m.media-amazon.com/images/I/41uDVWhQvhL._SY300_SX300_.jpg,Backpack_A1,"44 Ltrs Blaze 3 Bike Top Black Casual Backpack (12275_Bike_Top_Black)(HxWxD : 19x13.5x10.5)(inches)
",SKU: B0836BRKPX,,,,,
152,152,152,B09B277CR5,"Spartan 21 Ltrs Water Resistant Backpack - Teal, S (SPARTAN19CBTEA)",Safari,0,0,0,559,4.0,130,72,,1,130,https://m.media-amazon.com/images/I/61uDtI51IFL._UX522_.jpg,Backpack_A1,"Spartan 21 Ltrs Water Resistant Backpack - Teal, S (SPARTAN19CBTEA)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B09B277CR5,,,,,
153,153,153,B07ZJ739TT,Wiki 5 Jacquard Backpack Black (11963 Black),Wildcraft,0,0,0,"1,100",4.1,25,37,,1,25,https://m.media-amazon.com/images/I/61pLGx2mT1L._AC_UL320_.jpg,Backpack_A1,"Wiki 5 Jacquard Backpack Black (11963 Black)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07ZJ739TT,,,,,
154,154,154,B075MMFR9V,Anchor Triumph 30 Ltrs Black-Beige Casual Backpack (BKPACRTRM0122),Gear,0,0,0,711,4.3,284,66,,1,284,https://m.media-amazon.com/images/I/A1CxkfN3PBL._AC_UL320_.jpg,Backpack_A1,"Anchor Triumph 30 Ltrs Black-Beige Casual Backpack (BKPACRTRM0122)
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B075MMFR9V,,,,,
155,155,155,B07B1TFJ7M,Anti Theft Backpack with USB Charging Port 15.6 Inch Laptop Bagpack Waterproof Casual Unisex Bag for School College Office Suitable for Men Women,FUR JADEN,0,0,0,799,4.0,"3,939",80,,1,"3,939",https://m.media-amazon.com/images/I/5165wP+Kw0L._AC_UL320_.jpg,Backpack_A1,"Anti Theft Backpack with USB Charging Port 15.6 Inch Laptop Bagpack Waterproof Casual Unisex Bag for School College Office Suitable for Men Women
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B07B1TFJ7M,,,,,
156,156,156,B09HCD8XZW,Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students,FASHION SHINE,0,0,0,290,3.4,93,83,,0,93,https://m.media-amazon.com/images/I/41r9UUidgjL._AC_UL320_.jpg,Backpack_A1,"Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students
",SKU: B09HCD8XZW,,,,,
157,157,157,B082MJQ8RG,"NK ELMNTL BKPK -2.0 Rucksack, CK7922-325, Khaki, standard size",Nike,0,0,0,"1,379",3.9,33,40,,1,33,https://m.media-amazon.com/images/I/71m0MJdl8aL._UY550_.jpg,Backpack_A1,"NK ELMNTL BKPK -2.0 Rucksack, CK7922-325, Khaki, standard size
<img class=""alignnone  wp-image-20196"" src=""http://65.0.75.99/wp-content/uploads/2022/05/prime-delivery-1.jpg"" alt="""" width=""57"" height=""24"" /></span>
",SKU: B082MJQ8RG,,,,,
